proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
80.93.62.239:1080,80.93.62.239,1080,socks4,6536,51,socks4_probe,2026-09-06T19:45:35Z,RU,elite,protocol,True,github_raw,16,0,dbip,unknown,0,unknown,2026-09-01T10:37:38Z,unknown,hosting,JSC RU-Center,44112,SpaceWeb Ltd,St Petersburg,St.-Petersburg,geolite2,scanner,37.899,263,fresh
195.133.197.14:3128,195.133.197.14,3128,https,2803,56,https_connect_probe,2026-09-06T20:55:23Z,RU,elite,protocol,True,github_raw,4,1,dbip,unknown,0,unknown,2026-09-02T19:22:21Z,unknown,unknown,,48347,JSC Mediasoft ekspert,Korolyov,Moscow Oblast,geolite2,unknown,37.522,140,fresh
195.9.146.246:3629,195.9.146.246,3629,socks4,2919,57,socks4_fallback,2026-09-06T20:55:27Z,RU,elite,protocol,False,github_raw,12,2,dbip,unknown,0,unknown,2026-09-06T20:54:00Z,unknown,residential,PJSC Moscow City Telephone Network,25513,PJSC Moscow city telephone network,Moscow,Moscow,geolite2,scanner,37.169,588,fresh
77.50.183.34:8080,77.50.183.34,8080,https,8323,46,https_connect_probe,2026-09-06T21:01:28Z,RU,elite,protocol,True,github_raw,3,1,dbip,likely_residential,70,ip2proxy_lite,2026-08-31T08:42:20Z,exit,residential,Megasvyaz LLC,34602,Megasvyaz LLC,Moscow,Moscow,geolite2,none,37.11,478,fresh
81.95.26.134:8080,81.95.26.134,8080,https,9959,47,https_connect_probe,2026-09-06T20:55:22Z,RU,elite,protocol,True,github_raw,5,1,dbip,unknown,0,unknown,2026-09-05T10:21:43Z,unknown,unknown,,203337,Private Enterpreneur Kuchebo Natalia Nikolaevna,,,unknown,unknown,33.462,707,fresh
194.190.80.36:1080,194.190.80.36,1080,socks5,6214,52,socks5_probe,2026-09-06T19:45:37Z,RU,elite,protocol,True,github_raw,15,0,dbip,unknown,0,unknown,2026-09-01T09:34:58Z,unknown,residential,,50776,Joint Stock Company System Telecom,Ufimtsevo,Kemerovo Oblast,geolite2,unknown,32.205,288,fresh
46.17.43.219:7890,46.17.43.219,7890,socks5,12148,46,socks5_probe,2026-09-06T19:52:02Z,RU,elite,protocol,True,github_raw,29,0,dbip,unknown,0,unknown,2026-09-05T14:35:17Z,unknown,hosting,TerraTransit AG,401783,TOKALA COMMUNICATIONS INC.,Frankfurt am Main,Hesse,geolite2,none,30.266,140,fresh
93.90.212.2:4153,93.90.212.2,4153,socks4,1864,59,socks4_fallback,2026-09-06T19:58:31Z,RU,elite,protocol,False,github_raw,12,0,dbip,unknown,0,unknown,2026-09-06T12:17:18Z,unknown,residential,StavTelecom LLC,44963,Stavtelecom LLC,Nezhinskiy,Stavropol'skiy kray,ip2proxy,botnet/scanner,29.093,73,fresh
212.44.134.166:3128,212.44.134.166,3128,http,5874,50,http_probe,2026-09-06T20:30:10Z,RU,anonymous,headers,True,github_raw,18,0,dbip,unknown,0,unknown,2026-09-02T19:00:59Z,unknown,wireless,PJSC Vimpelcom,3216,PVimpelCom,Novlyanka,Tatarstan Republic,geolite2,none,28.089,356,fresh
92.49.177.213:8080,92.49.177.213,8080,http,7464,48,http_probe,2026-09-06T20:30:08Z,RU,anonymous,headers,True,api,19,0,dbip,unknown,0,unknown,2026-09-02T20:06:34Z,unknown,residential,OJSC VolgaTelecom,12389,Rostelecom,Novotroitsk,Orenburg Oblast,geolite2,none,27.893,391,fresh
176.123.169.44:1090,176.123.169.44,1090,socks4,12428,44,socks4_fallback,2026-09-06T19:58:26Z,RU,elite,protocol,False,github_raw,16,0,dbip,unknown,0,unknown,2026-09-06T13:21:42Z,unknown,hosting,,29182,JSC IOT,Moscow,Moscow,geolite2,unknown,26.891,113,fresh
77.50.183.34:8080,77.50.183.34,8080,http,5598,43,http_fallback,2026-09-06T20:30:06Z,RU,transparent,headers,False,api,20,0,dbip,likely_residential,70,ip2proxy_lite,2026-08-31T08:42:20Z,exit,residential,Megasvyaz LLC,34602,Megasvyaz LLC,Moscow,Moscow,geolite2,none,25.976,386,fresh
45.133.107.238:81,45.133.107.238,81,https,11914,46,https_connect_probe,2026-09-06T20:17:12Z,RU,elite,protocol,True,github_raw,5,0,dbip,unknown,0,unknown,2026-09-05T22:04:45Z,unknown,residential,Art-Net LLC,216086,Art-net LLC,K'anak'erravan,Erevan,ip2proxy,botnet,25.486,773,fresh
