proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope
8.219.167.110:1234,8.219.167.110,1234,socks4,2152,49,socks4,2026-07-11T20:30:33Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:3128,8.219.167.110,3128,socks4,2152,49,socks4,2026-07-11T20:30:33Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:800,8.219.167.110,800,socks4,2152,49,socks4,2026-07-11T20:30:34Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.220.136.174:45,8.220.136.174,45,socks4,2152,49,socks4,2026-07-11T20:29:54Z,PH,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.5.240:123,8.219.5.240,123,socks4,2153,49,socks4,2026-07-11T20:30:38Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.5.240:19,8.219.5.240,19,socks4,2153,49,socks4,2026-07-11T20:30:38Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:808,8.219.167.110,808,socks4,2154,49,socks4,2026-07-11T20:30:34Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:8084,8.219.167.110,8084,socks4,2154,49,socks4,2026-07-11T20:30:34Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.220.136.174:8181,8.220.136.174,8181,socks4,2154,49,socks4,2026-07-11T20:29:54Z,PH,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:19,8.219.167.110,19,socks4,2155,49,socks4,2026-07-11T20:30:33Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:5001,8.219.167.110,5001,socks4,2155,49,socks4,2026-07-11T20:30:34Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.5.240:20000,8.219.5.240,20000,socks4,2158,49,socks4,2026-07-11T20:30:38Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:3132,8.219.167.110,3132,socks4,2159,49,socks4,2026-07-11T20:30:33Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:4022,8.219.167.110,4022,socks4,2159,49,socks4,2026-07-11T20:30:33Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:8080,8.219.167.110,8080,socks4,2159,49,socks4,2026-07-11T20:30:34Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:9300,8.219.167.110,9300,socks4,2159,49,socks4,2026-07-11T20:30:34Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.5.240:1080,8.219.5.240,1080,socks4,2159,49,socks4,2026-07-11T20:30:37Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.5.240:1081,8.219.5.240,1081,socks4,2159,49,socks4,2026-07-11T20:30:37Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.5.240:20201,8.219.5.240,20201,socks4,2159,49,socks4,2026-07-11T20:30:38Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:111,8.219.167.110,111,socks4,2160,49,socks4,2026-07-11T20:30:33Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:8192,8.219.167.110,8192,socks4,2160,49,socks4,2026-07-11T20:30:34Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.167.110:9090,8.219.167.110,9090,socks4,2160,49,socks4,2026-07-11T20:30:34Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.219.5.240:1000,8.219.5.240,1000,socks4,2160,49,socks4,2026-07-11T20:30:37Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
47.250.159.65:11,47.250.159.65,11,socks4,2161,49,socks4,2026-07-11T20:01:44Z,MY,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.130.90.177:9080,8.130.90.177,9080,socks4,2166,49,socks4,2026-07-11T20:30:08Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.215.3.250:8888,8.215.3.250,8888,socks4,2169,49,socks4,2026-07-11T20:01:44Z,ID,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.130.210.249:8889,8.130.210.249,8889,socks4,2194,49,socks4,2026-07-11T20:30:05Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.137.13.191:9080,8.137.13.191,9080,socks4,2195,49,socks4,2026-07-11T20:30:10Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.137.13.191:3128,8.137.13.191,3128,socks4,2201,49,socks4,2026-07-11T20:30:10Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.146.200.53:8081,8.146.200.53,8081,socks4,2222,49,socks4,2026-07-11T20:30:12Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.130.54.67:9000,8.130.54.67,9000,socks4,2228,49,socks4,2026-07-11T20:30:08Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.130.71.75:80,8.130.71.75,80,socks4,2236,49,socks4,2026-07-11T20:30:08Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
39.102.208.149:9098,39.102.208.149,9098,http,2253,49,http,2026-07-11T19:58:11Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.148.24.225:30005,8.148.24.225,30005,socks4,2259,49,socks4,2026-07-11T20:30:12Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
47.91.115.179:7890,47.91.115.179,7890,socks4,2321,49,socks4,2026-07-11T20:01:44Z,AE,unknown,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
47.91.121.127:1111,47.91.121.127,1111,socks4,2331,49,socks4,2026-07-11T20:01:44Z,AE,unknown,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.229:7160,206.123.156.229,7160,socks5,3319,49,socks5,2026-07-11T20:03:42Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
203.150.128.208:8080,203.150.128.208,8080,https,3356,49,https_connect,2026-07-11T20:01:05Z,TH,unknown,True,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.228:5381,206.123.156.228,5381,socks5,3410,49,socks5,2026-07-11T20:03:50Z,CL,elite,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.228:9715,206.123.156.228,9715,socks5,3463,49,socks5,2026-07-11T20:03:50Z,US,elite,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5325,206.123.156.202,5325,socks5,3644,49,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:8854,206.123.156.202,8854,socks5,3762,49,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.230:4638,206.123.156.230,4638,socks5,3940,49,socks5,2026-07-11T20:03:49Z,GB,elite,False,api,2,1,dbip,unknown,0,unknown,,unknown
104.129.192.156:443,104.129.192.156,443,http,3976,49,http,2026-07-11T19:58:11Z,US,anonymous,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:8032,206.123.156.202,8032,socks5,3999,49,socks5,2026-07-11T20:03:48Z,CL,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4935,206.123.156.202,4935,socks5,4031,49,socks5,2026-07-11T20:03:49Z,ID,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.233:8372,206.123.156.233,8372,socks5,4074,49,socks5,2026-07-11T20:03:49Z,GB,elite,False,api,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.219:7391,206.123.156.219,7391,socks5,4131,49,socks5,2026-07-11T20:03:48Z,US,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.228:5844,206.123.156.228,5844,socks5,4291,49,socks5,2026-07-11T20:03:50Z,US,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:6358,206.123.156.202,6358,socks5,5132,49,socks5,2026-07-11T20:03:44Z,BI,elite,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:7057,206.123.156.202,7057,socks5,5176,49,socks5,2026-07-11T20:03:44Z,VN,elite,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.209:8271,206.123.156.209,8271,socks5,5423,49,socks5,2026-07-11T20:03:43Z,VN,elite,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.199:4930,206.123.156.199,4930,socks5,5755,49,socks5,2026-07-11T20:03:41Z,US,elite,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4404,206.123.156.202,4404,socks5,6022,49,socks5,2026-07-11T20:03:40Z,US,elite,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
47.90.149.238:312,47.90.149.238,312,socks4,2340,48,socks4,2026-07-11T20:01:44Z,US,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.138.133.207:8008,8.138.133.207,8008,socks4,2349,48,socks4,2026-07-11T20:30:10Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.138.131.110:9080,8.138.131.110,9080,socks4,2352,48,socks4,2026-07-11T20:30:10Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.138.131.110:8081,8.138.131.110,8081,socks4,2357,48,socks4,2026-07-11T20:30:10Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.134.149.133:3129,8.134.149.133,3129,socks4,2388,48,socks4,2026-07-11T20:30:10Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.134.149.133:8118,8.134.149.133,8118,socks4,2389,48,socks4,2026-07-11T20:30:10Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:1234,8.208.84.236,1234,socks4,2470,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8888,8.208.84.236,8888,socks4,2471,48,socks4,2026-07-11T20:30:15Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:9090,8.208.84.236,9090,socks4,2471,48,socks4,2026-07-11T20:30:15Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8089,8.208.90.194,8089,socks4,2471,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:111,8.208.84.236,111,socks4,2472,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:20201,8.208.84.236,20201,socks4,2472,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:6666,8.208.84.236,6666,socks4,2472,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8017,8.208.84.236,8017,socks4,2472,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:808,8.208.84.236,808,socks4,2472,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8081,8.208.84.236,8081,socks4,2472,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8118,8.208.84.236,8118,socks4,2472,48,socks4,2026-07-11T20:30:15Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:84,8.208.84.236,84,socks4,2472,48,socks4,2026-07-11T20:30:15Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8080,8.208.90.194,8080,socks4,2472,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8081,8.208.90.194,8081,socks4,2472,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8084,8.208.90.194,8084,socks4,2472,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:80,8.208.84.236,80,socks4,2473,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8015,8.208.84.236,8015,socks4,2473,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8045,8.208.84.236,8045,socks4,2473,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8060,8.208.84.236,8060,socks4,2473,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8077,8.208.84.236,8077,socks4,2473,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8080,8.208.84.236,8080,socks4,2473,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8064,8.208.90.194,8064,socks4,2473,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:808,8.208.90.194,808,socks4,2473,48,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8086,8.208.90.194,8086,socks4,2473,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:1000,8.208.84.236,1000,socks4,2474,48,socks4,2026-07-11T20:30:13Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:45554,8.208.84.236,45554,socks4,2474,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:5001,8.208.84.236,5001,socks4,2474,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:5555,8.208.84.236,5555,socks4,2474,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:82,8.208.84.236,82,socks4,2474,48,socks4,2026-07-11T20:30:15Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8989,8.208.84.236,8989,socks4,2474,48,socks4,2026-07-11T20:30:15Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:9999,8.208.84.236,9999,socks4,2474,48,socks4,2026-07-11T20:30:15Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8066,8.208.90.194,8066,socks4,2474,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:2020,8.208.84.236,2020,socks4,2475,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:8192,8.208.84.236,8192,socks4,2475,48,socks4,2026-07-11T20:30:15Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8083,8.208.90.194,8083,socks4,2476,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:20000,8.208.84.236,20000,socks4,2477,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.84.236:3129,8.208.84.236,3129,socks4,2477,48,socks4,2026-07-11T20:30:14Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8085,8.208.90.194,8085,socks4,2477,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8047,8.208.90.194,8047,socks4,2478,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8046,8.208.90.194,8046,socks4,2483,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8045,8.208.90.194,8045,socks4,2484,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8021,8.208.90.194,8021,socks4,2486,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8123,8.209.68.1,8123,socks4,2493,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8017,8.208.90.194,8017,socks4,2495,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8019,8.208.90.194,8019,socks4,2495,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8083,8.209.68.1,8083,socks4,2496,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:80,8.209.68.1,80,socks4,2497,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:3128,8.209.68.1,3128,socks4,2498,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:55443,8.209.68.1,55443,socks4,2498,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8015,8.208.90.194,8015,socks4,2499,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:10250,8.209.68.1,10250,socks4,2499,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:50001,8.209.68.1,50001,socks4,2499,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:808,8.209.68.1,808,socks4,2500,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8192,8.209.68.1,8192,socks4,2500,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:999,8.209.68.1,999,socks4,2500,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:9999,8.209.68.1,9999,socks4,2500,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:18081,8.209.68.1,18081,socks4,2502,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:3127,8.209.68.1,3127,socks4,2503,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:6969,8.209.68.1,6969,socks4,2504,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:2080,8.209.68.1,2080,socks4,2505,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8089,8.209.68.1,8089,socks4,2505,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:83,8.209.68.1,83,socks4,2505,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8011,8.208.90.194,8011,socks4,2506,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:1024,8.209.68.1,1024,socks4,2506,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8080,8.209.68.1,8080,socks4,2506,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:3129,8.209.68.1,3129,socks4,2509,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:1081,8.209.68.1,1081,socks4,2510,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8181,8.209.68.1,8181,socks4,2513,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
47.91.89.3:139,47.91.89.3,139,socks4,2514,48,socks4,2026-07-11T20:01:44Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:7001,8.208.90.194,7001,socks4,2514,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:443,8.209.68.1,443,socks4,2516,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8999,8.209.68.1,8999,socks4,2516,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8060,8.209.68.1,8060,socks4,2517,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8024,8.209.68.1,8024,socks4,2519,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8118,8.209.68.1,8118,socks4,2519,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:19,8.209.68.1,19,socks4,2520,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:1000,8.209.68.1,1000,socks4,2522,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:6666,8.209.68.1,6666,socks4,2522,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8888,8.209.68.1,8888,socks4,2522,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:55443,8.208.90.194,55443,socks4,2524,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:1234,8.209.68.1,1234,socks4,2524,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:8001,8.209.68.1,8001,socks4,2524,48,socks4,2026-07-11T20:30:25Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.209.68.1:2019,8.209.68.1,2019,socks4,2525,48,socks4,2026-07-11T20:30:24Z,DE,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:3128,8.208.90.194,3128,socks4,2558,48,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
39.102.211.162:1337,39.102.211.162,1337,https,3211,48,https_connect,2026-07-11T20:01:43Z,CN,unknown,True,github_raw,1,1,dbip,unknown,0,unknown,,unknown
39.104.16.201:18081,39.104.16.201,18081,https,3302,48,https_connect,2026-07-11T20:01:43Z,CN,unknown,True,github_raw,1,1,dbip,unknown,0,unknown,,unknown
47.254.36.213:8999,47.254.36.213,8999,https,3327,48,https_connect,2026-07-11T20:01:11Z,US,unknown,True,github_raw,1,1,dbip,unknown,0,unknown,,unknown
47.254.36.213:800,47.254.36.213,800,https,3329,48,https_connect,2026-07-11T20:01:11Z,US,unknown,True,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.212:4273,206.123.156.212,4273,socks5,3446,48,socks5,2026-07-11T20:03:44Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:8760,206.123.156.202,8760,socks5,3764,48,socks5,2026-07-11T20:03:44Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4707,206.123.156.202,4707,socks5,3845,48,socks5,2026-07-11T20:03:51Z,NL,elite,False,api,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:5847,206.123.156.217,5847,socks5,4083,48,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.199:5982,206.123.156.199,5982,socks5,4092,48,socks5,2026-07-11T20:04:00Z,US,elite,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5475,206.123.156.202,5475,socks5,4288,48,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5560,206.123.156.202,5560,socks5,4695,48,socks5,2026-07-11T20:03:48Z,DE,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.228:6692,206.123.156.228,6692,socks5,4741,48,socks5,2026-07-11T20:03:49Z,CL,elite,False,api,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5026,206.123.156.202,5026,socks5,4825,48,socks5,2026-07-11T20:03:48Z,DE,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.233:8066,206.123.156.233,8066,socks5,4870,48,socks5,2026-07-11T20:03:48Z,US,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:9090,8.208.90.194,9090,socks4,2622,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:2000,182.160.16.163,2000,socks4,2637,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
