proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,freshnessTier
206.123.156.202:7370,206.123.156.202,7370,socks5,3203,53,socks5,2026-07-12T06:35:35Z,GB,elite,False,github_raw,4,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.228:5960,206.123.156.228,5960,socks5,3341,53,socks5,2026-07-12T07:13:07Z,GB,elite,False,github_raw,4,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:5756,206.123.156.202,5756,socks5,3380,53,socks5,2026-07-12T06:35:12Z,GB,elite,False,github_raw,5,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:10983,206.123.156.215,10983,socks5,3394,53,socks5,2026-07-12T06:57:39Z,GB,elite,False,github_raw,5,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:10754,206.123.156.202,10754,socks5,3437,53,socks5,2026-07-12T06:57:27Z,GB,elite,False,github_raw,5,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:7680,206.123.156.202,7680,socks5,3450,53,socks5,2026-07-12T06:35:13Z,GB,elite,False,github_raw,5,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:7650,206.123.156.202,7650,socks5,3455,53,socks5,2026-07-12T06:43:39Z,GB,elite,False,api,4,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:8887,206.123.156.202,8887,socks5,3579,53,socks5,2026-07-12T06:57:38Z,GB,elite,False,github_raw,5,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:6506,206.123.156.202,6506,socks5,3658,53,socks5,2026-07-12T06:57:46Z,GB,elite,False,api,5,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.229:8524,206.123.156.229,8524,socks5,3783,53,socks5,2026-07-12T07:12:59Z,GB,elite,False,github_raw,5,1,dbip,non_residential,0,proxycheck,2026-07-12T02:21:11Z,exit,fresh
206.123.156.202:4970,206.123.156.202,4970,socks5,3835,53,socks5,2026-07-12T06:35:33Z,GB,elite,False,api,10,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.235:4525,206.123.156.235,4525,socks5,3835,53,socks5,2026-07-12T07:13:28Z,GB,elite,False,api,4,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
194.59.186.35:1080,194.59.186.35,1080,socks5,3861,53,socks5,2026-07-12T06:57:54Z,PL,elite,False,api,11,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5081,206.123.156.217,5081,socks5,3887,53,socks5,2026-07-12T06:35:32Z,GB,elite,False,api,9,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.228:5266,206.123.156.228,5266,socks5,3919,53,socks5,2026-07-12T07:13:24Z,GB,elite,False,github_raw,4,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:32097,206.123.156.215,32097,socks5,3986,53,socks5,2026-07-12T06:35:42Z,GB,elite,False,api,8,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:8029,206.123.156.202,8029,socks5,3993,53,socks5,2026-07-12T06:35:36Z,GB,elite,False,api,11,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.228:5239,206.123.156.228,5239,socks5,4004,53,socks5,2026-07-12T06:35:12Z,GB,elite,False,api,9,0,dbip,non_residential,0,proxycheck,2026-07-12T02:21:11Z,exit,fresh
206.123.156.229:4755,206.123.156.229,4755,socks5,4008,53,socks5,2026-07-12T06:35:04Z,GB,elite,False,api,7,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.199:5112,206.123.156.199,5112,socks5,4040,53,socks5,2026-07-12T06:35:57Z,GB,elite,False,api,11,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.67.131.229:1080,45.67.131.229,1080,socks5,4054,53,socks5,2026-07-12T06:57:54Z,EE,elite,False,api,12,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:4636,206.123.156.202,4636,socks5,4060,53,socks5,2026-07-12T06:35:35Z,GB,elite,False,api,11,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.219:7801,206.123.156.219,7801,socks5,4062,53,socks5,2026-07-12T06:35:55Z,GB,elite,False,api,8,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:6133,206.123.156.202,6133,socks5,4185,53,socks5,2026-07-12T06:35:31Z,GB,elite,False,api,10,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.236:6283,206.123.156.236,6283,socks5,4187,53,socks5,2026-07-12T06:35:12Z,GB,elite,False,api,10,0,dbip,non_residential,0,proxycheck,2026-07-12T02:21:11Z,exit,fresh
206.123.156.215:43869,206.123.156.215,43869,socks5,4213,53,socks5,2026-07-12T06:35:34Z,GB,elite,False,api,9,0,dbip,non_residential,0,proxycheck,2026-07-12T02:19:03Z,exit,fresh
206.123.156.217:6334,206.123.156.217,6334,socks5,4228,53,socks5,2026-07-12T06:35:11Z,GB,elite,False,api,7,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5726,206.123.156.217,5726,socks5,4253,53,socks5,2026-07-12T06:35:32Z,GB,elite,False,api,7,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:4974,206.123.156.202,4974,socks5,4296,53,socks5,2026-07-12T06:35:42Z,GB,elite,False,api,8,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:7921,206.123.156.217,7921,socks5,4326,53,socks5,2026-07-12T07:13:28Z,GB,elite,False,api,4,3,dbip,non_residential,0,proxycheck,2026-07-12T02:21:11Z,exit,fresh
206.123.156.233:43833,206.123.156.233,43833,socks5,4360,53,socks5,2026-07-12T07:13:28Z,GB,elite,False,api,5,3,dbip,non_residential,0,proxycheck,2026-07-12T03:51:34Z,exit,fresh
206.123.156.199:4677,206.123.156.199,4677,socks5,4399,53,socks5,2026-07-12T06:43:40Z,GB,elite,False,api,10,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.236:6357,206.123.156.236,6357,socks5,4411,53,socks5,2026-07-12T06:43:42Z,VN,elite,False,api,7,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.229:5114,206.123.156.229,5114,socks5,4472,53,socks5,2026-07-12T06:43:41Z,ES,elite,False,api,7,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.233:13954,206.123.156.233,13954,socks5,4520,53,socks5,2026-07-12T06:43:41Z,GB,elite,False,github_raw,8,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
102.217.190.157:7080,102.217.190.157,7080,socks5,4570,53,socks5,2026-07-12T06:43:43Z,ZA,elite,False,api,12,2,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,exit,fresh
206.123.156.219:8360,206.123.156.219,8360,socks5,4796,53,socks5,2026-07-12T07:13:14Z,GB,elite,False,github_raw,5,3,dbip,non_residential,0,proxycheck,2026-07-12T03:51:34Z,exit,fresh
206.123.156.233:7707,206.123.156.233,7707,socks5,4805,53,socks5,2026-07-12T06:43:40Z,JP,elite,False,api,6,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
104.253.175.93:1080,104.253.175.93,1080,socks5,4831,53,socks5,2026-07-12T06:43:44Z,US,elite,False,api,13,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.230:9769,206.123.156.230,9769,socks5,4904,53,socks5,2026-07-12T06:43:42Z,US,elite,False,api,7,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5397,206.123.156.217,5397,socks5,4959,53,socks5,2026-07-12T07:13:22Z,GB,elite,False,api,6,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5442,206.123.156.217,5442,socks5,5024,53,socks5,2026-07-12T07:13:20Z,GB,elite,False,api,10,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.235:12322,206.123.156.235,12322,socks5,5049,53,socks5,2026-07-12T07:13:12Z,GB,elite,False,api,10,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
195.91.180.201:1080,195.91.180.201,1080,socks5,5056,53,socks5,2026-07-12T06:43:33Z,RU,elite,False,api,14,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.209:4732,206.123.156.209,4732,socks5,5073,53,socks5,2026-07-12T07:13:08Z,GB,elite,False,api,11,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.230:6790,206.123.156.230,6790,socks5,5128,53,socks5,2026-07-12T06:43:34Z,GB,elite,False,api,10,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:44648,206.123.156.215,44648,socks5,5167,53,socks5,2026-07-12T07:13:27Z,GB,elite,False,api,8,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5488,206.123.156.217,5488,socks5,5170,53,socks5,2026-07-12T07:13:21Z,GB,elite,False,api,9,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.229:6892,206.123.156.229,6892,socks5,5212,53,socks5,2026-07-12T07:13:25Z,GB,elite,False,api,6,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5047,206.123.156.217,5047,socks5,5229,53,socks5,2026-07-12T07:13:22Z,GB,elite,False,api,6,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.229:7197,206.123.156.229,7197,socks5,5238,53,socks5,2026-07-12T07:13:08Z,GB,elite,False,api,10,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:7030,206.123.156.217,7030,socks5,5240,53,socks5,2026-07-12T07:13:24Z,GB,elite,False,api,6,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.219:5170,206.123.156.219,5170,socks5,5321,53,socks5,2026-07-12T07:13:12Z,GB,elite,False,github_raw,9,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.235:7492,206.123.156.235,7492,socks5,5323,53,socks5,2026-07-12T07:13:21Z,GB,elite,False,api,10,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.233:10895,206.123.156.233,10895,socks5,5390,53,socks5,2026-07-12T06:43:32Z,GB,elite,False,api,10,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.233:19757,206.123.156.233,19757,socks5,5392,53,socks5,2026-07-12T07:13:27Z,GB,elite,False,api,6,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:4837,206.123.156.217,4837,socks5,5468,53,socks5,2026-07-12T07:13:21Z,GB,elite,False,api,9,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.219:6850,206.123.156.219,6850,socks5,5539,53,socks5,2026-07-12T07:13:21Z,GB,elite,False,api,6,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.235:9824,206.123.156.235,9824,socks5,1386,52,socks5,2026-07-12T06:58:06Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:19045,206.123.156.202,19045,socks5,1449,52,socks5,2026-07-12T06:58:07Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:44297,206.123.156.215,44297,socks5,1547,52,socks5,2026-07-12T06:58:07Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.233:9866,206.123.156.233,9866,socks5,1554,52,socks5,2026-07-12T06:58:07Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.229:9252,206.123.156.229,9252,socks5,1560,52,socks5,2026-07-12T06:43:47Z,GB,unknown,False,api,1,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.230:9083,206.123.156.230,9083,socks5,1926,52,socks5,2026-07-12T06:43:36Z,GB,unknown,False,github_raw,2,2,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,listener,fresh
206.123.156.202:4919,206.123.156.202,4919,socks5,2315,52,socks5,2026-07-12T06:58:06Z,US,elite,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:4843,206.123.156.202,4843,socks5,2318,52,socks5,2026-07-12T06:58:06Z,US,elite,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.228:5938,206.123.156.228,5938,socks5,2351,52,socks5,2026-07-12T07:13:01Z,GB,elite,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:5669,206.123.156.202,5669,socks5,2358,52,socks5,2026-07-12T06:58:07Z,NL,elite,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.219:8496,206.123.156.219,8496,socks5,2516,52,socks5,2026-07-12T06:58:05Z,IN,elite,False,github_raw,1,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:34Z,exit,fresh
206.123.156.219:13006,206.123.156.219,13006,socks5,2528,52,socks5,2026-07-12T06:58:07Z,IN,elite,False,github_raw,1,1,dbip,non_residential,0,proxycheck,2026-07-12T03:51:34Z,exit,fresh
206.123.156.202:5393,206.123.156.202,5393,socks5,2572,52,socks5,2026-07-12T06:58:06Z,SG,elite,False,github_raw,1,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:9760,206.123.156.202,9760,socks5,2584,52,socks5,2026-07-12T06:43:55Z,GB,elite,False,api,1,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:43725,206.123.156.215,43725,socks5,2612,52,socks5,2026-07-12T07:13:02Z,GB,elite,False,api,2,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:44007,206.123.156.215,44007,socks5,2662,52,socks5,2026-07-12T07:13:00Z,GB,elite,False,github_raw,2,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.236:7464,206.123.156.236,7464,socks5,2699,52,socks5,2026-07-12T06:35:30Z,GB,unknown,False,api,9,0,dbip,non_residential,0,proxycheck,2026-07-12T03:52:04Z,listener,fresh
206.123.156.217:8307,206.123.156.217,8307,socks5,2712,52,socks5,2026-07-12T07:13:00Z,GB,elite,False,api,2,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:15122,206.123.156.202,15122,socks5,2748,52,socks5,2026-07-12T06:58:01Z,GB,elite,False,api,1,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.212:10008,206.123.156.212,10008,socks5,2755,52,socks5,2026-07-12T06:43:37Z,GB,elite,False,github_raw,1,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
138.124.10.104:443,138.124.10.104,443,socks5,2801,52,socks5,2026-07-12T07:14:07Z,DE,unknown,False,api,13,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:9054,206.123.156.217,9054,socks5,3145,52,socks5,2026-07-12T06:43:39Z,GB,elite,False,api,2,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.209:7761,206.123.156.209,7761,socks5,3182,52,socks5,2026-07-12T06:43:37Z,GB,elite,False,github_raw,2,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.212:8487,206.123.156.212,8487,socks5,3204,52,socks5,2026-07-12T06:43:38Z,GB,elite,False,api,2,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.236:7672,206.123.156.236,7672,socks5,3239,52,socks5,2026-07-12T06:43:35Z,GB,elite,False,github_raw,2,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:44881,206.123.156.215,44881,socks5,3336,52,socks5,2026-07-12T06:43:39Z,GB,elite,False,api,2,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.228:9591,206.123.156.228,9591,socks5,3354,52,socks5,2026-07-12T06:43:37Z,GB,elite,False,github_raw,2,2,dbip,non_residential,0,proxycheck,2026-07-12T03:51:48Z,exit,fresh
206.123.156.235:31572,206.123.156.235,31572,socks5,3638,52,socks5,2026-07-12T06:35:43Z,GB,elite,False,api,4,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.236:12623,206.123.156.236,12623,socks5,3711,52,socks5,2026-07-12T07:12:59Z,GB,elite,False,api,4,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:8847,206.123.156.202,8847,socks5,4079,52,socks5,2026-07-12T06:57:26Z,GB,elite,False,github_raw,5,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:4761,206.123.156.202,4761,socks5,4104,52,socks5,2026-07-12T06:35:35Z,GB,elite,False,github_raw,5,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:5835,206.123.156.202,5835,socks5,4191,52,socks5,2026-07-12T06:35:33Z,GB,elite,False,github_raw,5,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:4973,206.123.156.215,4973,socks5,4268,52,socks5,2026-07-12T07:13:05Z,GB,elite,False,github_raw,5,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.233:8756,206.123.156.233,8756,socks5,4313,52,socks5,2026-07-12T06:43:34Z,GB,elite,False,api,4,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.233:9210,206.123.156.233,9210,socks5,4371,52,socks5,2026-07-12T06:43:33Z,GB,elite,False,api,4,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:5330,206.123.156.202,5330,socks5,4406,52,socks5,2026-07-12T06:35:42Z,GB,elite,False,api,6,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.212:8183,206.123.156.212,8183,socks5,4407,52,socks5,2026-07-12T06:35:43Z,GB,elite,False,api,8,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:7887,206.123.156.202,7887,socks5,4415,52,socks5,2026-07-12T06:35:12Z,GB,elite,False,api,10,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.233:5599,206.123.156.233,5599,socks5,4517,52,socks5,2026-07-12T06:57:37Z,GB,elite,False,api,10,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:10815,206.123.156.202,10815,socks5,4518,52,socks5,2026-07-12T06:35:43Z,GB,elite,False,api,7,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:6605,206.123.156.215,6605,socks5,4518,52,socks5,2026-07-12T06:57:54Z,GB,elite,False,api,11,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:7472,206.123.156.202,7472,socks5,4522,52,socks5,2026-07-12T06:57:24Z,GB,elite,False,api,11,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5084,206.123.156.217,5084,socks5,4559,52,socks5,2026-07-12T06:35:31Z,GB,elite,False,api,6,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:7984,206.123.156.217,7984,socks5,4614,52,socks5,2026-07-12T06:35:43Z,GB,elite,False,api,7,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:18492,206.123.156.215,18492,socks5,4632,52,socks5,2026-07-12T06:35:36Z,GB,elite,False,api,8,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:44178,206.123.156.215,44178,socks5,4633,52,socks5,2026-07-12T06:57:45Z,GB,elite,False,api,6,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:33358,206.123.156.217,33358,socks5,4634,52,socks5,2026-07-12T06:57:45Z,GB,elite,False,api,8,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.230:9521,206.123.156.230,9521,socks5,4640,52,socks5,2026-07-12T06:35:58Z,GB,elite,False,api,10,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.228:7562,206.123.156.228,7562,socks5,4654,52,socks5,2026-07-12T06:35:34Z,GB,elite,False,api,8,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.229:5350,206.123.156.229,5350,socks5,4677,52,socks5,2026-07-12T06:35:11Z,GB,elite,False,api,7,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:4773,206.123.156.202,4773,socks5,4685,52,socks5,2026-07-12T06:35:42Z,GB,elite,False,api,8,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5325,206.123.156.217,5325,socks5,4711,52,socks5,2026-07-12T06:35:32Z,GB,elite,False,api,6,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5749,206.123.156.217,5749,socks5,4716,52,socks5,2026-07-12T06:35:32Z,GB,elite,False,api,9,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.199:9039,206.123.156.199,9039,socks5,4720,52,socks5,2026-07-12T06:35:43Z,GB,elite,False,api,7,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
130.49.218.166:1082,130.49.218.166,1082,socks5,4764,52,socks5,2026-07-12T07:03:05Z,FR,elite,False,api,13,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:4805,206.123.156.202,4805,socks5,4765,52,socks5,2026-07-12T06:57:38Z,GB,elite,False,api,10,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
139.28.240.201:1081,139.28.240.201,1081,socks5,4766,52,socks5,2026-07-12T07:13:04Z,NL,elite,False,api,13,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:8214,206.123.156.217,8214,socks5,4772,52,socks5,2026-07-12T07:13:27Z,GB,elite,False,api,4,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.236:4531,206.123.156.236,4531,socks5,4790,52,socks5,2026-07-12T06:57:53Z,GB,elite,False,api,10,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.212:7680,206.123.156.212,7680,socks5,4831,52,socks5,2026-07-12T06:35:33Z,GB,elite,False,github_raw,6,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
45.76.223.103:1080,45.76.223.103,1080,socks5,4874,52,socks5,2026-07-12T07:12:59Z,JP,elite,False,github_raw,11,1,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:5797,206.123.156.202,5797,socks5,4878,52,socks5,2026-07-12T06:35:06Z,GB,elite,False,api,10,0,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.219:6673,206.123.156.219,6673,socks5,5053,52,socks5,2026-07-12T07:13:24Z,GB,elite,False,github_raw,5,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.212:8724,206.123.156.212,8724,socks5,5075,52,socks5,2026-07-12T06:43:34Z,GB,elite,False,api,6,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:6729,206.123.156.217,6729,socks5,5132,52,socks5,2026-07-12T07:13:24Z,GB,elite,False,github_raw,5,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.215:4634,206.123.156.215,4634,socks5,5313,52,socks5,2026-07-12T06:43:41Z,DE,elite,False,api,10,2,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5469,206.123.156.217,5469,socks5,5437,52,socks5,2026-07-12T07:13:22Z,GB,elite,False,api,5,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5150,206.123.156.217,5150,socks5,5718,52,socks5,2026-07-12T07:13:22Z,GB,elite,False,api,9,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.202:6791,206.123.156.202,6791,socks5,5765,52,socks5,2026-07-12T06:43:46Z,GB,elite,False,api,10,3,dbip,non_residential,0,proxycheck,2026-07-12T02:21:11Z,exit,fresh
206.123.156.217:8222,206.123.156.217,8222,socks5,5792,52,socks5,2026-07-12T07:13:27Z,GB,elite,False,api,7,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:42760,206.123.156.217,42760,socks5,5818,52,socks5,2026-07-12T07:13:08Z,GB,elite,False,api,10,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5694,206.123.156.217,5694,socks5,5979,52,socks5,2026-07-12T07:13:21Z,GB,elite,False,api,7,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.228:8335,206.123.156.228,8335,socks5,5988,52,socks5,2026-07-12T07:13:27Z,GB,elite,False,api,8,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.217:5001,206.123.156.217,5001,socks5,6022,52,socks5,2026-07-12T07:13:21Z,GB,elite,False,api,8,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.219:7384,206.123.156.219,7384,socks5,6141,52,socks5,2026-07-12T07:13:24Z,GB,elite,False,api,9,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.219:4587,206.123.156.219,4587,socks5,6209,52,socks5,2026-07-12T07:13:13Z,GB,elite,False,api,6,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
206.123.156.228:17920,206.123.156.228,17920,socks5,6318,52,socks5,2026-07-12T07:13:22Z,GB,elite,False,api,7,3,dbip,unknown,0,unknown,2026-07-12T02:11:49Z,unknown,fresh
