proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
65.21.252.66:10807,65.21.252.66,10807,socks5,4209,59,socks5_probe,2026-09-26T19:35:15Z,GB,elite,protocol,True,github_raw,14,5,dbip,unknown,0,unknown,2026-09-26T16:16:09Z,unknown,unknown,,174,"Cogent Communications, LLC",New York,New York,geolite2,unknown,85.627,277,fresh
193.233.233.62:56736,193.233.233.62,56736,socks5,2334,60,socks5_probe,2026-09-26T19:47:45Z,GB,elite,protocol,True,github_raw,17,2,dbip,unknown,0,unknown,2026-09-25T05:19:29Z,unknown,unknown,,210644,Aeza Group LLC,London,England,geolite2,unknown,80.92,79,fresh
5.157.64.213:1080,5.157.64.213,1080,socks4,4645,58,socks4_probe,2026-09-26T19:22:26Z,GB,elite,protocol,True,api,11,5,dbip,unknown,0,unknown,2026-09-20T07:50:50Z,unknown,hosting,IP River Limited,62163,IP River Limited,Manchester,England,geolite2,scanner/spam,76.68,1696,fresh
193.33.157.101:8080,193.33.157.101,8080,https,8595,50,https_fallback,2026-09-26T19:41:09Z,GB,elite,protocol,True,github_raw,4,4,dbip,unknown,0,unknown,2026-09-25T22:54:59Z,unknown,unknown,,216472,High Speed For Internet Services L.L.C,,,unknown,unknown,71.032,981,fresh
83.147.216.208:1080,83.147.216.208,1080,socks5,3039,58,socks5_probe,2026-09-26T19:29:19Z,GB,elite,protocol,True,api,17,2,dbip,unknown,0,unknown,2026-09-24T13:51:52Z,unknown,unknown,,210644,Aeza Group LLC,London,England,geolite2,unknown,51.666,764,fresh
31.148.99.133:4000,31.148.99.133,4000,https,5117,50,https_connect_probe,2026-09-26T19:47:46Z,GB,elite,protocol,True,github_raw,2,2,dbip,unknown,0,unknown,2026-09-24T15:42:43Z,unknown,unknown,,212913,Time-host Ltd,Islington,England,geolite2,unknown,50.005,134,fresh
193.33.157.147:8080,193.33.157.147,8080,https,5850,49,https_connect_probe,2026-09-26T19:41:08Z,GB,elite,protocol,True,github_raw,3,1,dbip,unknown,0,unknown,2026-09-20T15:22:10Z,unknown,unknown,,216472,High Speed For Internet Services L.L.C,,,unknown,unknown,44.754,980,fresh
154.65.39.8:80,154.65.39.8,80,http,3998,53,http_fallback,2026-09-26T19:09:20Z,GB,elite,headers,False,html_table,20,0,dbip,likely_residential,70,ip2proxy_lite,2026-09-20T02:26:06Z,exit,residential,Saga Africa Holdings Limited,37649,SAGA AFRICA HOLDINGS LIMITED,Dakar,Dakar,geolite2,botnet/scanner,41.818,1659,fresh
18.170.25.193:2080,18.170.25.193,2080,socks5,994,55,socks5_fallback,2026-09-26T19:09:34Z,GB,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T19:27:40Z,unknown,business,Amazon Data Services UK,16509,"Amazon.com, Inc.",City of London,England,geolite2,none,41.335,101,fresh
172.239.117.103:8080,172.239.117.103,8080,https,1642,60,https_connect_probe,2026-09-26T19:29:13Z,GB,elite,protocol,True,api,3,2,dbip,unknown,0,unknown,2026-09-26T19:27:40Z,unknown,hosting,,63949,Akamai Connected Cloud,London,England,geolite2,unknown,36.008,37,fresh
18.170.25.193:53396,18.170.25.193,53396,socks5,953,55,socks5_fallback,2026-09-26T18:43:40Z,GB,unknown,unknown,False,github_raw,1,0,dbip,unknown,0,unknown,2026-09-26T19:27:40Z,unknown,business,Amazon Data Services UK,16509,"Amazon.com, Inc.",City of London,England,geolite2,none,32.95,35,fresh
